X,Y,OBJECTID,FIELDNAME,FIELDAREA,ORGGRPNM,UNITNAME,UNITTYPCOD,UNITTYPDES,LOCATION,PERIODDATE,PERIODYRMN,PERIODMNTH,PERIODMNNM,PERIODYR,OILPRODMAS,OILPRODM3,OILPRDDENS,OILPRODMBD,DGASPRODMA,DGASPROKSM,DGASPROMMS,DGASPRODEN,AGASPRODMA,AGASPROMMS,AGASPROKSM,AGASPRODEN,GCONDMASS,GCONDVOL,GCONDMBD,GCONDDEN,INJWATMASS,INJWATVOL,INJWATMBD,WATPRODMAS,WATPRODVOL,WATPRODMBD,WELLREGNO
1.322033701,58.73579189,5952,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2001-02-15T00:00:00.000Z,200102,2,Feburary,2001,27750.29,40630,683,9.12723929,,,,,113940,179.6335313,142425,0.8,,,,,0,0,0,26448,26448,5.94135429,15/22-G1Z
1.322033701,58.73579189,5953,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2001-03-15T00:00:00.000Z,200103,3,March,2001,19536.135,26223,745,5.32073129,,,,,158987.2,226.3964907,198734,0.8,,,,,0,0,0,42194,42194,8.56129871,16/26-D8Z
1.322033701,58.73579189,5954,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2001-04-15T00:00:00.000Z,200104,4,April,2001,26132.194,38317,682,8.03379767,,,,,141293.6,207.9076452,176617,0.8,,,,,0,0,0,45569,45569,9.55430033,3/09a-N43
1.322033701,58.73579189,5955,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2001-05-15T00:00:00.000Z,200105,5,May,2001,22613.979,32917,687,6.67896548,,,,,140859.2,200.5823648,176074,0.8,,,,,0,0,0,44655,44655,9.06064355,49/14b-A7
1.322033701,58.73579189,5956,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2001-06-15T00:00:00.000Z,200106,6,June,2001,25411.446,36354,699,7.622222,,,,,122460,180.1947875,153075,0.8,,,,,0,0,0,50196,50196,10.524428,48/20a-P3
1.322033701,58.73579189,5957,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2001-07-15T00:00:00.000Z,200107,7,July,2001,23282.358,34698,671,7.04033613,,,,,135315,171.27775,150350,0.9,,,,,0,0,0,46950,46950,9.52630645,22/21-D2
1.322033701,58.73579189,5958,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2001-08-15T00:00:00.000Z,200108,8,August,2001,19179.349,27517,697,5.58328806,,,,,128529,162.6882307,142810,0.9,,,,,0,0,0,49730,49730,10.09037742,30/07a-M1
1.322033701,58.73579189,5959,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2001-09-15T00:00:00.000Z,200109,9,September,2001,17055.48,25230,676,5.28989,,,,,136319.4,178.3007263,151466,0.9,,,,,0,0,0,42503,42503,8.91146233,211/23-A10
1.322033701,58.73579189,5960,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2001-10-15T00:00:00.000Z,200110,10,October,2001,16722.704,24848,673,5.04173935,,,,,130239,164.8526984,144710,0.9,,,,,0,0,0,26609,26609,5.39905194,49/21-T1
1.322033701,58.73579189,5961,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2001-11-15T00:00:00.000Z,200111,11,November,2001,16328.872,23096,707,4.84246133,,,,,125228.7,163.7945015,139143,0.9,,,,,0,0,0,20939,20939,4.39021033,211/23-A34
1.322033701,58.73579189,5962,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2001-12-15T00:00:00.000Z,200112,12,December,2001,19064.09,28285,674,5.73911774,,,,,136708.2,173.0412216,151898,0.9,,,,,0,0,0,22655,22655,4.59677258,49/18-A12
1.322033701,58.73579189,5963,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2002-01-15T00:00:00.000Z,200201,1,January,2002,18794.342,27397,686,5.55893968,,,,,171180,216.6746129,190200,0.9,,,,,0,0,0,29943,29943,6.07553129,206/08-B1
1.322033701,58.73579189,5964,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2002-02-15T00:00:00.000Z,200202,2,Feburary,2002,17275.4,25405,680,5.70705179,,,,,145138.5,203.3954813,161265,0.9,,,,,0,0,0,16828,16828,3.78029,15/20a-D10
1.322033701,58.73579189,5965,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2002-03-15T00:00:00.000Z,200203,3,March,2002,17663.097,25937,681,5.26270097,,,,,165924.9,210.0228618,184361,0.9,,,,,0,0,0,15527,15527,3.15047839,15/16- 4
1.322033701,58.73579189,5966,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2002-04-15T00:00:00.000Z,200204,4,April,2002,21437.91,32630,657,6.84142333,,,,,186777,244.2973983,207530,0.9,,,,,0,0,0,14552,14552,3.05106933,16/28-C1
1.322033701,58.73579189,5967,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2002-05-15T00:00:00.000Z,200205,5,May,2002,20924.943,31561,663,6.40382871,,,,,202648.5,256.5065153,225165,0.9,,,,,0,0,0,12957,12957,2.6290171,205/10- 1
1.322033701,58.73579189,5968,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2002-06-15T00:00:00.000Z,200206,6,June,2002,17852.796,26806,666,5.62032467,,,,,183412.8,239.8971493,203792,0.9,,,,,0,0,0,25400,25400,5.32553333,205/21- 1
1.322033701,58.73579189,5969,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2002-07-15T00:00:00.000Z,200207,7,July,2002,17773.952,26768,664,5.43131355,,,,,210835.8,266.869759,234262,0.9,,,,,0,0,0,36295,36295,7.36437258,211/27- 1
1.322033701,58.73579189,5970,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2002-08-15T00:00:00.000Z,200208,8,August,2002,15768.155,23855,661,4.84025645,,,,,200833.2,254.2087619,223148,0.9,,,,,0,0,0,38812,38812,7.87508,206/08- 12A
1.322033701,58.73579189,5971,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2002-09-15T00:00:00.000Z,200209,9,September,2002,19561.264,29819,656,6.25205033,,,,,190831.5,249.6005342,212035,0.9,,,,,0,0,0,21730,21730,4.55605667,3/04a- 13
1.322033701,58.73579189,5972,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2002-10-15T00:00:00.000Z,200210,10,October,2002,19936.008,30344,657,6.15689548,,,,,169443,214.4759694,188270,0.9,,,,,0,0,0,13711,13711,2.78200613,3/04a- 10
1.322033701,58.73579189,5973,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2002-11-15T00:00:00.000Z,200211,11,November,2002,21868.97,33490,653,7.02173667,,,,,198794.7,260.0161048,220883,0.9,,,,,0,0,0,25429,25429,5.33161367,3/04a- 12
1.322033701,58.73579189,5974,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2002-12-15T00:00:00.000Z,200212,12,December,2002,18650.088,28781,648,5.83975774,,,,,189052.2,239.2967184,210058,0.9,,,,,0,0,0,14390,14390,2.91977742,3/04a- 13Z
1.322033701,58.73579189,5975,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2003-01-15T00:00:00.000Z,200301,1,January,2003,18304.704,28248,648,5.73161032,,,,,192849.3,244.102976,214277,0.9,,,,,0,0,0,13048,13048,2.64748129,3/04a- 16
1.322033701,58.73579189,5976,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2003-02-15T00:00:00.000Z,200302,2,Feburary,2003,21343.175,32585,655,7.3199875,,,,,169478.1,237.5047263,188309,0.9,,,,,0,0,0,14570,14570,3.27304643,9/19b- 26
1.322033701,58.73579189,5977,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2003-03-15T00:00:00.000Z,200303,3,March,2003,16866.2,24950,676,5.06243548,,,,,204159.6,258.4192213,226844,0.9,,,,,0,0,0,16958,16958,3.4408329,03-02-02
1.322033701,58.73579189,5978,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2003-04-15T00:00:00.000Z,200304,4,April,2003,22805.25,35085,650,7.356155,,,,,201499.2,263.5534907,223888,0.9,,,,,0,0,0,17164,17164,3.59871867,03-02-03
1.322033701,58.73579189,5979,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2003-05-15T00:00:00.000Z,200305,5,May,2003,17061.408,26208,651,5.31768774,,,,,182605.5,231.136675,202895,0.9,,,,,0,0,0,14397,14397,2.92119774,03-02-04
1.322033701,58.73579189,5980,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2003-06-15T00:00:00.000Z,200306,6,June,2003,14233.78,21340,667,4.47428667,,,,,130767.3,171.0387852,145297,0.9,,,,,0,0,0,9834,9834,2.061862,03-02-06
1.322033701,58.73579189,5981,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2003-07-15T00:00:00.000Z,200307,7,July,2003,17238.408,25806,668,5.23612065,,,,,166095.9,210.2393086,184551,0.9,,,,,0,0,0,13167,13167,2.67162677,21/01a- 22
1.322033701,58.73579189,5982,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2003-08-15T00:00:00.000Z,200308,8,August,2003,20342.275,30775,661,6.24434677,,,,,152003.7,192.401816,168893,0.9,,,,,0,0,0,12168,12168,2.46892645,211/29-C12
1.322033701,58.73579189,5983,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2003-09-15T00:00:00.000Z,200309,9,September,2003,25690.979,39343,653,8.24891567,,,,,189216,247.48752,210240,0.9,,,,,0,0,0,15868,15868,3.32699067,211/29-C46Y
1.322033701,58.73579189,5984,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2003-10-15T00:00:00.000Z,200310,10,October,2003,25720.786,40378,637,8.19282645,,,,,212928.3,269.518384,236587,0.9,,,,,0,0,0,19694,19694,3.99597613,9/19b- 26A
1.322033701,58.73579189,5985,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2003-11-15T00:00:00.000Z,200311,11,November,2003,24003,37800,635,7.9254,,,,,209172.6,273.5900137,232414,0.9,,,,,0,0,0,18487,18487,3.87610767,44/21b- 11
1.322033701,58.73579189,5986,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2003-12-15T00:00:00.000Z,200312,12,December,2003,26579.712,40704,653,8.2589729,,,,,217170,274.8874032,241300,0.9,,,,,0,0,0,19740,19740,4.00530968,23/22a-A9
1.322033701,58.73579189,5987,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2004-01-15T00:00:00.000Z,200401,1,January,2004,27087.018,42126,643,8.54750129,,,,,210161.7,266.0165031,233513,0.9,,,,,0,0,0,18625,18625,3.77907258,16/08a-K6
1.322033701,58.73579189,5988,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2004-02-15T00:00:00.000Z,200402,2,Feburary,2004,20380.255,30647,665,6.64722862,,,,,172162.8,232.9474821,191292,0.9,,,,,0,0,0,14471,14471,3.13871,16/26-A22
1.322033701,58.73579189,5989,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2004-03-15T00:00:00.000Z,200403,3,March,2004,11471.336,17896,641,3.63115613,,,,,127092.6,160.8700777,141214,0.9,,,,,0,0,0,11984,11984,2.43159226,16/26-A27
1.322033701,58.73579189,5990,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2004-04-15T00:00:00.000Z,200404,4,April,2004,18240.912,25764,708,5.401852,,,,,148939.2,194.8069573,165488,0.9,,,,,0,0,0,14316,14316,3.001588,16/26-A46Z
1.322033701,58.73579189,5991,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2004-05-15T00:00:00.000Z,200405,5,May,2004,17407.656,25011,696,5.07481258,,,,,141611.4,179.2475481,157346,0.9,,,,,0,0,0,32818,32818,6.65887806,16/26-A48X
1.322033701,58.73579189,5992,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2004-06-15T00:00:00.000Z,200406,6,June,2004,11200.512,14584,768,3.05777867,,,,,115946.1,151.6532045,128829,0.9,,,,,0,0,0,25903,25903,5.43099567,16/26-A51Z
1.322033701,58.73579189,5993,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2004-07-15T00:00:00.000Z,200407,7,July,2004,16721.03,23990,697,4.86764839,,,,,129196.8,163.5335123,143552,0.9,,,,,0,0,0,18904,18904,3.83568258,16/26-A52
1.322033701,58.73579189,5994,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2004-08-15T00:00:00.000Z,200408,8,August,2004,13876.614,18803,738,3.81518935,,,,,113508.9,143.6762295,126121,0.9,,,,,0,0,0,25451,25451,5.16409,49/12-A2
1.322033701,58.73579189,5995,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2004-09-15T00:00:00.000Z,200409,9,September,2004,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,0,0,16/12a- 22
1.322033701,58.73579189,5996,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2004-10-15T00:00:00.000Z,200410,10,October,2004,7812.282,9741,802,1.97648032,,,,,94518,119.6381065,105020,0.9,,,,,0,0,0,17348,17348,3.51996516,49/26-C45
1.322033701,58.73579189,5997,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2004-11-15T00:00:00.000Z,200411,11,November,2004,9819.648,12786,768,2.680798,,,,,133789.5,174.9917108,148655,0.9,,,,,0,0,0,11650,11650,2.44261667,49/26- 28
1.322033701,58.73579189,5998,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2004-12-15T00:00:00.000Z,200412,12,December,2004,12459.744,16416,759,3.33085935,,,,,155615.4,196.9733997,172906,0.9,,,,,0,0,0,12716,12716,2.58011742,211/29-C28
1.322033701,58.73579189,5999,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2005-01-15T00:00:00.000Z,200501,1,January,2005,13048.672,17924,728,3.63683742,,,,,157883.4,199.8441674,175426,0.9,,,,,0,0,0,13031,13031,2.64403194,42/30-B10
1.322033701,58.73579189,6000,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2005-02-15T00:00:00.000Z,200502,2,Feburary,2005,8628.444,11836,729,2.65887286,,,,,127950.3,179.3081288,142167,0.9,,,,,0,0,0,10408,10408,2.33808286,211/29-B43
1.276776231,56.72426027,11001,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2006-07-15T00:00:00.000Z,200607,7,July,2006,21178.653,26358,803.5,5.34812323,,,,,61476.131,72.87535048,63971,0.961,,,,,0,0,0,13,13,0.00263774,110/03a-D4
1.276776231,56.72426027,11002,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2006-08-15T00:00:00.000Z,200608,8,August,2006,17618.3445,21927,803.5,4.44905903,,,,,68407.824,81.09235355,71184,0.961,,,,,0,0,0,11,11,0.00223194,110/03a-D3
1.276776231,56.72426027,11003,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2006-09-15T00:00:00.000Z,200609,9,September,2006,18952.1545,23587,803.5,4.94540767,,,,,70718.068,86.62534067,73588,0.961,,,,,0,0,0,648,648,0.135864,110/03a-D2
1.276776231,56.72426027,11004,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2006-10-15T00:00:00.000Z,200610,10,October,2006,19400.5075,24145,803.5,4.89909839,,,,,72688.118,86.16632161,75638,0.961,,,,,0,0,0,3201,3201,0.64949323,110/03a-D1
1.276776231,56.72426027,11005,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2006-11-15T00:00:00.000Z,200611,11,November,2006,9673.3365,12039,803.5,2.524177,,,,,36575.66,44.80296333,38060,0.961,,,,,0,0,0,0,0,0,211/21-N94
1.276776231,56.72426027,11006,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2006-12-15T00:00:00.000Z,200612,12,December,2006,19928.407,24802,803.5,5.03240581,,,,,62952.227,74.62515177,65507,0.961,,,,,0,0,0,2561,2561,0.51963516,21/10-D56
1.276776231,56.72426027,11007,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2007-01-15T00:00:00.000Z,200701,1,January,2007,25744.14,32040,803.5,6.50101935,,,,,69906.984,82.86949548,72744,0.961,,,,,0,0,0,1388,1388,0.28162968,211/28a-H23
1.276776231,56.72426027,11008,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2007-02-15T00:00:00.000Z,200702,2,Feburary,2007,22123.569,27534,803.5,6.18531643,,,,,62141.143,81.55620875,64663,0.961,,,,,0,0,0,28,28,0.00629,44/26a-A10Z
1.276776231,56.72426027,11009,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2007-03-15T00:00:00.000Z,200703,3,March,2007,22330.0685,27791,803.5,5.63888355,,,,,69518.74,82.40926129,72340,0.961,,,,,0,0,0,4249,4249,0.86213581,42/13- 5Y
1.276776231,56.72426027,11010,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2007-04-15T00:00:00.000Z,200704,4,April,2007,17711.5505,22043,803.5,4.62168233,,,,,64714.701,79.2715805,67341,0.961,,,,,0,0,0,2020,2020,0.42352667,22/25a-C4
1.276776231,56.72426027,11011,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2007-05-15T00:00:00.000Z,200705,5,May,2007,14289.444,17784,803.5,3.60843097,,,,,52822.326,62.61691258,54966,0.961,,,,,0,0,0,202,202,0.04098645,16/28-A12
1.276776231,56.72426027,11012,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2007-06-15T00:00:00.000Z,200706,6,June,2007,15203.827,18922,803.5,3.96731267,,,,,59725.189,73.15973117,62149,0.961,,,,,0,0,0,922,922,0.19331267,49/16-S1
1.276776231,56.72426027,11013,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2007-07-15T00:00:00.000Z,200707,7,July,2007,16035.4495,19957,803.5,4.04933968,,,,,61073.472,72.39802839,63552,0.961,,,,,0,0,0,3237,3237,0.65679774,49/16-S2
1.276776231,56.72426027,11014,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2007-08-15T00:00:00.000Z,200708,8,August,2007,16254.805,20230,803.5,4.10473226,,,,,64586.888,76.56292,67208,0.961,,,,,0,0,0,756,756,0.15339484,49/16-S3
1.276776231,56.72426027,11015,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2007-09-15T00:00:00.000Z,200709,9,September,2007,4984.914,6204,803.5,1.300772,,,,,18198.457,22.29200517,18937,0.961,,,,,0,0,0,67,67,0.01404767,49/16-S4
1.276776231,56.72426027,11016,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2007-10-15T00:00:00.000Z,200710,10,October,2007,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,0,0,49/16-S6
1.276776231,56.72426027,11017,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2007-11-15T00:00:00.000Z,200711,11,November,2007,0,0,0,0,,,,,1757.669,2.15303783,1829,0.961,,,,,0,0,0,0,0,0,22/12a- 9
1.276776231,56.72426027,11018,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2007-12-15T00:00:00.000Z,200712,12,December,2007,15955.903,19858,803.5,4.02925226,,,,,64462.919,76.41596403,67079,0.961,,,,,0,0,0,0,0,0,13/22a-C65
1.276776231,56.72426027,11019,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2008-01-15T00:00:00.000Z,200801,1,January,2008,14636.556,18216,803.5,3.69608516,,,,,64830.982,76.85227516,67462,0.961,,,,,0,0,0,0,0,0,22/24b-S1Z
1.276776231,56.72426027,11020,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2008-02-15T00:00:00.000Z,200802,2,Feburary,2008,10656.017,13262,803.5,2.87648207,,,,,44645.177,56.57341224,46457,0.961,,,,,0,0,0,725,725,0.15725,49/04a-C4
1.276776231,56.72426027,11021,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2008-03-15T00:00:00.000Z,200803,3,March,2008,15988.8465,19899,803.5,4.03757129,,,,,68014.775,80.62642339,70775,0.961,,,,,0,0,0,988,988,0.20046839,21/03a-H4
1.276776231,56.72426027,11022,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2008-04-15T00:00:00.000Z,200804,4,April,2008,8300.9585,10331,803.5,2.16606633,,,,,36278.711,44.43921883,37751,0.961,,,,,0,0,0,510,510,0.10693,48/14a- 7
1.276776231,56.72426027,11023,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2008-05-15T00:00:00.000Z,200805,5,May,2008,14170.526,17636,803.5,3.57840129,,,,,62143.065,73.66595081,64665,0.961,,,,,0,0,0,928,928,0.18829419,48/14a- 7Y
1.276776231,56.72426027,11024,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2008-06-15T00:00:00.000Z,200806,6,June,2008,10660.838,13268,803.5,2.78185733,,,,,46462.428,56.913654,48348,0.961,,,,,0,0,0,821,821,0.17213633,48/14a- 7Z
1.276776231,56.72426027,11025,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2008-07-15T00:00:00.000Z,200807,7,July,2008,9940.0985,12371,803.5,2.51011581,,,,,44754.731,53.05338274,46571,0.961,,,,,0,0,0,607,607,0.12316226,211/21-N63
1.276776231,56.72426027,11026,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2008-08-15T00:00:00.000Z,200808,8,August,2008,2793.7695,3477,803.5,0.70549452,,,,,14209.346,16.84411581,14786,0.961,,,,,0,0,0,235,235,0.04768226,211/21a-N20
1.276776231,56.72426027,11027,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2008-09-15T00:00:00.000Z,200809,9,September,2008,4224.803,5258,803.5,1.10242733,,,,,18274.376,22.38500133,19016,0.961,,,,,0,0,0,203,203,0.04256233,53/02- 2
1.276776231,56.72426027,11028,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2008-10-15T00:00:00.000Z,200810,10,October,2008,7669.4075,9545,803.5,1.93671129,,,,,48713.09,57.74572097,50690,0.961,,,,,0,0,0,0,0,0,21/10-D6
1.276776231,56.72426027,11029,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2008-11-15T00:00:00.000Z,200811,11,November,2008,7323.9025,9115,803.5,1.91111167,,,,,49298.339,60.38747283,51299,0.961,,,,,0,0,0,0,0,0,9/19a- 24Z
1.276776231,56.72426027,11030,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2008-12-15T00:00:00.000Z,200812,12,December,2008,8977.5055,11173,803.5,2.26703774,,,,,58677.699,69.55801887,61059,0.961,,,,,0,0,0,0,0,0,9/12a- 5
1.276776231,56.72426027,11031,CURLEW B + D,CNS,ROYAL DUTCH SHELL,CURLEW,OTL,Offshore Tanker Loader,Offshore,2009-01-15T00:00:00.000Z,200901,1,January,2009,7789.9325,9695,803.5,1.96714677,,,,,54651.109,64.7847979,56869,0.961,,,,,0,0,0,0,0,0,16/26- 28
